Bang_Con;Cot_KhoaNgoai;Bang_Cha;Cot_KhoaChinh;CONSTRAINT_NAME
DNPLNHAP_TL_TH;MA_HQ;DDIEUCHINH;LAN_DC;FK_DNPLNHAP_TL_TH_DDIEUCHINH
DNPLNHAP_TL_TH;MA_LH;DDIEUCHINH;MA_HQ;FK_DNPLNHAP_TL_TH_DDIEUCHINH
DNPLNHAP_TL_TH;NAMDK;DNPLNHAP_TL_CT;SOTK;FK_DNPLNHAP_TL_TH_DNPLNHAP_TL_CT
DNPLNHAP_TL_TH;SOTK;DNPLNHAP_TL_CT;SOTK;FK_DNPLNHAP_TL_TH_DNPLNHAP_TL_CT
DNPLNHAP_TL_TH;SOTK;DNPLNHAP_TL_CT;NAMDK;FK_DNPLNHAP_TL_TH_DNPLNHAP_TL_CT
DNPLNHAP_TL_TH;LAN_TL;DNPLNHAP_TL_CT;SOTK;FK_DNPLNHAP_TL_TH_DNPLNHAP_TL_CT
DNPLNHAP_TL_TH;MA_DV;DNPLNHAP_TL_CT;SOTK;FK_DNPLNHAP_TL_TH_DNPLNHAP_TL_CT
DNPLNHAP_TL_TH;MA_HQ;DNPLNHAP_TL_CT;SOTK;FK_DNPLNHAP_TL_TH_DNPLNHAP_TL_CT
DNPLNHAP_TL_TH;MA_LH;DNPLNHAP_TL_CT;SOTK;FK_DNPLNHAP_TL_TH_DNPLNHAP_TL_CT
DNPLNHAP_TL_TH;MA_PHU;DNPLNHAP_TL_CT;SOTK;FK_DNPLNHAP_TL_TH_DNPLNHAP_TL_CT
DNPLNHAP_TL_TH;LAN_TL;DNPLNHAP_TL_CT;NAMDK;FK_DNPLNHAP_TL_TH_DNPLNHAP_TL_CT
DNPLNHAP_TL_TH;MA_DV;DNPLNHAP_TL_CT;NAMDK;FK_DNPLNHAP_TL_TH_DNPLNHAP_TL_CT
DNPLNHAP_TL_TH;MA_HQ;DNPLNHAP_TL_CT;NAMDK;FK_DNPLNHAP_TL_TH_DNPLNHAP_TL_CT
DNPLNHAP_TL_TH;MA_LH;DNPLNHAP_TL_CT;NAMDK;FK_DNPLNHAP_TL_TH_DNPLNHAP_TL_CT
DNPLNHAP_TL_TH;MA_PHU;DNPLNHAP_TL_CT;NAMDK;FK_DNPLNHAP_TL_TH_DNPLNHAP_TL_CT
DNPLNHAP_TL_TH;NAMDK;DNPLNHAP_TL_CT;NAMDK;FK_DNPLNHAP_TL_TH_DNPLNHAP_TL_CT
DNPLNHAP_TL_TH;MA_DV;DNPLNHAP_TL_CT;MA_PHU;FK_DNPLNHAP_TL_TH_DNPLNHAP_TL_CT
DNPLNHAP_TL_TH;MA_HQ;DNPLNHAP_TL_CT;MA_PHU;FK_DNPLNHAP_TL_TH_DNPLNHAP_TL_CT
DNPLNHAP_TL_TH;MA_LH;DNPLNHAP_TL_CT;MA_PHU;FK_DNPLNHAP_TL_TH_DNPLNHAP_TL_CT
DNPLNHAP_TL_TH;MA_PHU;DNPLNHAP_TL_CT;MA_PHU;FK_DNPLNHAP_TL_TH_DNPLNHAP_TL_CT
DNPLNHAP_TL_TH;NAMDK;DNPLNHAP_TL_CT;MA_PHU;FK_DNPLNHAP_TL_TH_DNPLNHAP_TL_CT
DNPLNHAP_TL_TH;SOTK;DNPLNHAP_TL_CT;MA_PHU;FK_DNPLNHAP_TL_TH_DNPLNHAP_TL_CT
DNPLNHAP_TL_TH;MA_HQ;DNPLNHAP_TL_CT;MA_LH;FK_DNPLNHAP_TL_TH_DNPLNHAP_TL_CT
DNPLNHAP_TL_TH;MA_LH;DNPLNHAP_TL_CT;MA_LH;FK_DNPLNHAP_TL_TH_DNPLNHAP_TL_CT
DNPLNHAP_TL_TH;MA_PHU;DNPLNHAP_TL_CT;MA_LH;FK_DNPLNHAP_TL_TH_DNPLNHAP_TL_CT
DNPLNHAP_TL_TH;NAMDK;DNPLNHAP_TL_CT;MA_LH;FK_DNPLNHAP_TL_TH_DNPLNHAP_TL_CT
DNPLNHAP_TL_TH;SOTK;DNPLNHAP_TL_CT;MA_LH;FK_DNPLNHAP_TL_TH_DNPLNHAP_TL_CT
DNPLNHAP_TL_TH;LAN_TL;DNPLNHAP_TL_CT;MA_PHU;FK_DNPLNHAP_TL_TH_DNPLNHAP_TL_CT
DNPLNHAP_TL_TH;MA_LH;DNPLNHAP_TL_CT;MA_HQ;FK_DNPLNHAP_TL_TH_DNPLNHAP_TL_CT
DNPLNHAP_TL_TH;MA_PHU;DNPLNHAP_TL_CT;MA_HQ;FK_DNPLNHAP_TL_TH_DNPLNHAP_TL_CT
DNPLNHAP_TL_TH;NAMDK;DNPLNHAP_TL_CT;MA_HQ;FK_DNPLNHAP_TL_TH_DNPLNHAP_TL_CT
DNPLNHAP_TL_TH;SOTK;DNPLNHAP_TL_CT;MA_HQ;FK_DNPLNHAP_TL_TH_DNPLNHAP_TL_CT
DNPLNHAP_TL_TH;LAN_TL;DNPLNHAP_TL_CT;MA_LH;FK_DNPLNHAP_TL_TH_DNPLNHAP_TL_CT
DNPLNHAP_TL_TH;MA_DV;DNPLNHAP_TL_CT;MA_LH;FK_DNPLNHAP_TL_TH_DNPLNHAP_TL_CT
DNPLNHAP_TL_TH;MA_PHU;DNPLNHAP_TL_CT;MA_DV;FK_DNPLNHAP_TL_TH_DNPLNHAP_TL_CT
DNPLNHAP_TL_TH;NAMDK;DNPLNHAP_TL_CT;MA_DV;FK_DNPLNHAP_TL_TH_DNPLNHAP_TL_CT
DNPLNHAP_TL_TH;SOTK;DNPLNHAP_TL_CT;MA_DV;FK_DNPLNHAP_TL_TH_DNPLNHAP_TL_CT
DNPLNHAP_TL_TH;LAN_TL;DNPLNHAP_TL_CT;MA_HQ;FK_DNPLNHAP_TL_TH_DNPLNHAP_TL_CT
DNPLNHAP_TL_TH;MA_DV;DNPLNHAP_TL_CT;MA_HQ;FK_DNPLNHAP_TL_TH_DNPLNHAP_TL_CT
DNPLNHAP_TL_TH;MA_HQ;DNPLNHAP_TL_CT;MA_HQ;FK_DNPLNHAP_TL_TH_DNPLNHAP_TL_CT
DNPLNHAP_TL_TH;NAMDK;DNPLNHAP_TL_CT;LAN_TL;FK_DNPLNHAP_TL_TH_DNPLNHAP_TL_CT
DNPLNHAP_TL_TH;SOTK;DNPLNHAP_TL_CT;LAN_TL;FK_DNPLNHAP_TL_TH_DNPLNHAP_TL_CT
DNPLNHAP_TL_TH;LAN_TL;DNPLNHAP_TL_CT;MA_DV;FK_DNPLNHAP_TL_TH_DNPLNHAP_TL_CT
DNPLNHAP_TL_TH;MA_DV;DNPLNHAP_TL_CT;MA_DV;FK_DNPLNHAP_TL_TH_DNPLNHAP_TL_CT
DNPLNHAP_TL_TH;MA_HQ;DNPLNHAP_TL_CT;MA_DV;FK_DNPLNHAP_TL_TH_DNPLNHAP_TL_CT
DNPLNHAP_TL_TH;MA_LH;DNPLNHAP_TL_CT;MA_DV;FK_DNPLNHAP_TL_TH_DNPLNHAP_TL_CT
DNPLNHAP_TL_TH;MA_HQ;DDIEUCHINH;SOTK;FK_DNPLNHAP_TL_TH_DDIEUCHINH
DNPLNHAP_TL_TH;LAN_TL;DNPLNHAP_TL_CT;LAN_TL;FK_DNPLNHAP_TL_TH_DNPLNHAP_TL_CT
DNPLNHAP_TL_TH;MA_DV;DNPLNHAP_TL_CT;LAN_TL;FK_DNPLNHAP_TL_TH_DNPLNHAP_TL_CT
DNPLNHAP_TL_TH;MA_HQ;DNPLNHAP_TL_CT;LAN_TL;FK_DNPLNHAP_TL_TH_DNPLNHAP_TL_CT
DNPLNHAP_TL_TH;MA_LH;DNPLNHAP_TL_CT;LAN_TL;FK_DNPLNHAP_TL_TH_DNPLNHAP_TL_CT
DNPLNHAP_TL_TH;MA_PHU;DNPLNHAP_TL_CT;LAN_TL;FK_DNPLNHAP_TL_TH_DNPLNHAP_TL_CT
DNPLNHAP_TL_TH;LAN_DC;DDIEUCHINH;NAMDK;FK_DNPLNHAP_TL_TH_DDIEUCHINH
DNPLNHAP_TL_TH;MA_HQ;DDIEUCHINH;NAMDK;FK_DNPLNHAP_TL_TH_DDIEUCHINH
DNPLNHAP_TL_TH;MA_LH;DDIEUCHINH;SOTK;FK_DNPLNHAP_TL_TH_DDIEUCHINH
DNPLNHAP_TL_TH;NAMDK;DDIEUCHINH;SOTK;FK_DNPLNHAP_TL_TH_DDIEUCHINH
DNPLNHAP_TL_TH;SOTK;DDIEUCHINH;SOTK;FK_DNPLNHAP_TL_TH_DDIEUCHINH
DNPLNHAP_TL_TH;LAN_DC;DDIEUCHINH;SOTK;FK_DNPLNHAP_TL_TH_DDIEUCHINH
DNPLNHAP_TL_TH;SOTK;DDIEUCHINH;MA_LH;FK_DNPLNHAP_TL_TH_DDIEUCHINH
DNPLNHAP_TL_TH;LAN_DC;DDIEUCHINH;MA_LH;FK_DNPLNHAP_TL_TH_DDIEUCHINH
DNPLNHAP_TL_TH;MA_HQ;DDIEUCHINH;MA_LH;FK_DNPLNHAP_TL_TH_DDIEUCHINH
DNPLNHAP_TL_TH;MA_LH;DDIEUCHINH;NAMDK;FK_DNPLNHAP_TL_TH_DDIEUCHINH
DNPLNHAP_TL_TH;NAMDK;DDIEUCHINH;NAMDK;FK_DNPLNHAP_TL_TH_DDIEUCHINH
DNPLNHAP_TL_TH;SOTK;DDIEUCHINH;NAMDK;FK_DNPLNHAP_TL_TH_DDIEUCHINH
DNPLNHAP_TL_TH;NAMDK;DDIEUCHINH;MA_HQ;FK_DNPLNHAP_TL_TH_DDIEUCHINH
DNPLNHAP_TL_TH;SOTK;DDIEUCHINH;MA_HQ;FK_DNPLNHAP_TL_TH_DDIEUCHINH
DNPLNHAP_TL_TH;LAN_DC;DDIEUCHINH;MA_HQ;FK_DNPLNHAP_TL_TH_DDIEUCHINH
DNPLNHAP_TL_TH;MA_HQ;DDIEUCHINH;MA_HQ;FK_DNPLNHAP_TL_TH_DDIEUCHINH
DNPLNHAP_TL_TH;MA_LH;DDIEUCHINH;MA_LH;FK_DNPLNHAP_TL_TH_DDIEUCHINH
DNPLNHAP_TL_TH;NAMDK;DDIEUCHINH;MA_LH;FK_DNPLNHAP_TL_TH_DDIEUCHINH
DNPLNTMAN;LAN_TL;DDSTKNFIFO;LAN_TL;FK_DNPLNTMAN_DDSTKNFIFO
DNPLNTMAN;MA_DV;DDSTKNFIFO;LAN_TL;FK_DNPLNTMAN_DDSTKNFIFO
DNPLNTMAN;MA_HQ;DDSTKNFIFO;LAN_TL;FK_DNPLNTMAN_DDSTKNFIFO
DNPLNTMAN;MA_LH;DDSTKNFIFO;LAN_TL;FK_DNPLNTMAN_DDSTKNFIFO
DNPLNTMAN;NAMDK;DDSTKNFIFO;LAN_TL;FK_DNPLNTMAN_DDSTKNFIFO
DNPLNTMAN;SOTK;DDSTKNFIFO;LAN_TL;FK_DNPLNTMAN_DDSTKNFIFO
DNPLNTMAN;LAN_TL;DDSTKNFIFO;SOTK;FK_DNPLNTMAN_DDSTKNFIFO
DNPLNTMAN;MA_DV;DDSTKNFIFO;SOTK;FK_DNPLNTMAN_DDSTKNFIFO
DNPLNTMAN;MA_HQ;DDSTKNFIFO;SOTK;FK_DNPLNTMAN_DDSTKNFIFO
DNPLNTMAN;MA_LH;DDSTKNFIFO;SOTK;FK_DNPLNTMAN_DDSTKNFIFO
DNPLNTMAN;NAMDK;DDSTKNFIFO;SOTK;FK_DNPLNTMAN_DDSTKNFIFO
DNPLNTMAN;SOTK;DDSTKNFIFO;SOTK;FK_DNPLNTMAN_DDSTKNFIFO
DNPLNTMAN;LAN_TL;DDSTKNFIFO;NAMDK;FK_DNPLNTMAN_DDSTKNFIFO
DNPLNTMAN;MA_DV;DDSTKNFIFO;NAMDK;FK_DNPLNTMAN_DDSTKNFIFO
DNPLNTMAN;MA_HQ;DDSTKNFIFO;NAMDK;FK_DNPLNTMAN_DDSTKNFIFO
DNPLNTMAN;MA_LH;DDSTKNFIFO;NAMDK;FK_DNPLNTMAN_DDSTKNFIFO
DNPLNTMAN;NAMDK;DDSTKNFIFO;NAMDK;FK_DNPLNTMAN_DDSTKNFIFO
